price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,AgeOfHouse,,,
635000,3,1.75,4400,1.5,0,0,4,1210,0,93,,,
515000,3,2.5,48993,2,0,0,3,3430,0,22,,,
1.40E+06,3,3.25,6073,2,0,0,4,3020,0,69,,,
200000,2,1,8100,1,0,0,3,950,0,68,,,
1.14E+06,4,2.75,8103,1,0,3,3,1970,1400,53,,,
445000,4,1,4600,1,0,2,3,780,680,77,,,
555000,3,1.5,4200,1.5,0,0,4,1640,100,103,,,
537000,4,2,6413,1,0,0,4,860,860,73,,,
315000,3,1.75,7500,1,0,0,4,1480,0,55,,,
805000,5,2.5,7266,2,0,0,3,3320,0,23,,,
414000,4,2.5,9030,1.5,0,0,4,3490,0,54,,,
375000,2,1.5,1648,2,0,0,3,1160,0,21,,,
401000,4,1.75,12523,1,0,0,3,1780,1230,71,,,
210000,3,1,4583,1,0,0,3,1030,0,56,,,
365000,2,1,5110,1,0,0,4,780,200,84,,,
178000,5,1.5,18200,1,0,0,3,1990,0,63,,,
710000,2,1,4000,1,0,0,4,1040,750,100,,,
255000,2,1,7980,1,0,0,1,810,0,95,,,
528000,5,2.25,38009,1,0,0,3,1700,1240,46,,,
537000,4,4.25,26040,2,0,3,3,3859,1024,17,,,
442000,4,1.5,6110,1,0,0,3,1010,350,68,,,
375000,3,1.75,19550,1,0,0,3,1370,0,45,,,
637250,4,2.5,3220,2,0,0,3,2120,0,18,,,
427500,3,1.75,7200,1,0,0,5,1240,0,81,,,
700000,4,2.5,89298,2,0,0,3,2770,0,19,,,
680000,3,1.75,5750,1,0,0,4,1080,580,114,,,
393820,2,2,8251,1,0,0,3,1170,0,82,,,
525000,4,2.75,7200,1,0,0,5,1350,1120,83,,,
505000,2,1.75,3816,1,0,0,2,1110,200,94,,,
555565,3,2,11337,1,0,1,4,1670,0,64,,,
650000,3,1.75,10819,1,0,0,4,1240,420,81,,,
632500,5,3.25,7254,2,0,0,3,2760,740,18,,,
269000,3,2.5,3800,2,0,0,3,1440,0,18,,,
405000,4,2.75,7716,1,0,0,3,1390,970,45,,,
845000,3,3.5,15745,2,0,0,3,3460,0,37,,,
234000,3,1,8820,1,0,0,4,1750,0,62,,,
638000,4,1.75,4236,1.5,0,0,4,1470,0,77,,,
290000,3,1.75,10950,1,0,0,3,1060,650,56,,,
262000,1,0.75,12981,1,0,0,5,520,0,103,,,
270000,4,2.5,5835,2,0,0,3,2350,0,20,,,
875000,4,2.25,4876,2,0,0,4,2240,140,75,,,
299000,3,2.25,7840,2,0,0,4,1920,0,41,,,
551000,3,1,6000,1,0,0,5,1580,0,76,,,
350000,3,2.75,5280,2,0,1,3,2360,710,73,,,
1.90E+06,3,2.5,13367,2,0,2,3,2660,0,31,,,
511718,2,1.75,5000,1,0,0,3,850,850,108,,,
965000,4,3.25,49222,2,0,0,5,3710,1300,45,,,
475000,4,2.25,4673,2,0,0,3,2680,0,24,,,
1.06E+06,4,2.75,4000,1.5,0,2,5,1840,880,95,,,
252000,2,1,15450,1,0,0,4,940,0,97,,,
580000,6,2.5,13700,1,0,0,5,1798,1798,59,,,
374950,2,2.25,1172,2,0,0,3,1000,240,15,,,
739000,5,4,9900,2,0,2,4,2600,2060,44,,,
271000,4,1.75,7200,1,0,0,5,910,800,48,,,
230000,2,1,7550,1,0,0,3,930,0,37,,,
210000,3,2.25,9150,1,0,0,3,1070,360,39,,,
350000,3,2.75,5700,2,0,0,4,1650,0,35,,,
491500,3,2.25,12000,1,0,0,4,1110,450,55,,,
325000,3,2.5,9825,1,0,0,4,1250,620,29,,,
190000,3,2,7625,1,0,0,3,1320,0,36,,,
658600,4,2,4690,1.5,0,0,4,1400,0,78,,,
299950,3,1.5,8951,1,0,0,3,1300,640,65,,,
464000,5,2,3000,1.5,0,0,3,1200,800,92,,,
308000,3,1,18144,1.5,0,0,3,1640,0,81,,,
625000,3,1,7650,1,0,0,3,1020,0,104,,,
240000,3,1.75,9450,1,0,0,4,1080,550,46,,,
530000,4,2.5,35996,2,0,0,3,2940,0,28,,,
1.00E+06,5,4.5,8944,2,1,4,5,2120,0,84,,,
439000,1,1,2400,1,0,0,3,790,0,105,,,
575000,4,1.75,6200,1,0,0,4,1010,1010,75,,,
418000,3,1.75,7238,1,0,0,3,1530,0,64,,,
1.21E+06,4,3.75,10949,2,0,0,4,2940,310,93,,,
1.10E+06,4,3.75,3200,1.5,0,0,5,2130,800,98,,,
1.90E+06,3,3.75,8550,2,0,0,3,3150,0,16,,,
580000,3,2.5,40278,2,0,0,3,2180,0,38,,,
380000,2,1,7372,1,0,0,5,840,200,84,,,
256000,3,1,5375,1,0,0,4,880,0,99,,,
349950,3,1,7066,1,0,0,3,1400,0,66,,,
691500,4,2.5,7200,2,0,0,3,2600,0,61,,,
556000,3,1.75,2500,1.5,0,0,4,1190,400,115,,,
218000,3,2.25,7084,1,0,0,4,1280,330,55,,,
425000,4,2,4500,1.5,0,0,5,1390,0,115,,,
935000,3,3.25,38509,2,0,0,3,3710,0,25,,,
732000,4,1.75,11300,1,0,0,4,2360,0,49,,,
805500,3,1,10330,1,0,0,4,1440,0,71,,,
507250,3,1.75,5750,1,0,2,3,1100,300,108,,,
800000,4,2.5,67369,2,0,0,3,4600,0,33,,,
600000,3,2.25,8276,2,0,1,4,2100,0,44,,,
627800,4,1.75,12044,1,0,0,3,2010,0,41,,,
660000,2,2.25,6000,2,0,0,5,1860,690,121,,,
153503,2,2.5,3649,2,0,0,3,1240,0,37,,,
456500,3,2.25,9163,1,0,0,3,1460,630,48,,,
1.31E+06,5,2.5,8100,2,0,0,3,2770,0,21,,,
843500,3,2.5,11448,2,0,0,3,3560,0,26,,,
625000,3,1,4080,1,0,0,3,1240,0,98,,,
527000,2,1.75,4080,1,0,0,3,840,800,102,,,
1.97E+06,5,3.75,13738,1.5,0,3,4,3940,0,72,,,
1.00E+06,5,2.5,50094,2,0,0,4,3150,0,54,,,
855000,4,3,5300,2,0,0,3,1720,830,115,,,
725000,4,3.25,27591,2,0,3,3,3440,500,23,,,
315000,1,1,7200,1,0,0,3,580,0,23,,,
180000,3,1.75,16000,1,0,0,3,1330,0,45,,,
700000,2,1,5000,1,0,3,3,930,0,97,,,
476500,3,1,8625,2,0,0,4,1060,0,61,,,
193000,3,1.5,9048,1,0,0,3,1180,0,63,,,
295000,4,2.5,6663,2,0,0,3,1850,0,33,,,
363000,2,1,4880,1,0,0,4,820,0,98,,,
875000,4,2.5,21794,2,0,0,4,3600,0,33,,,
257200,3,2,8250,1,0,0,4,1150,700,71,,,
555000,3,2,11250,1,0,0,3,2240,0,55,,,
380000,3,2.25,15559,2,0,0,4,1860,0,60,,,
282000,4,2.75,7330,2,0,0,3,2390,0,34,,,
545000,4,2.5,6034,2,0,0,3,2040,0,33,,,
550000,3,1.5,5000,1.5,0,0,3,1640,260,97,,,
921500,3,1.5,5000,1.5,0,0,3,1640,260,97,,,
885000,3,1.5,2880,2,0,0,5,1440,760,119,,,
820000,4,2.25,6660,1.5,0,2,3,1960,320,83,,,
289000,3,1,7315,1,0,0,5,1090,0,42,,,
334000,1,1,5750,1,0,0,3,670,0,81,,,
206000,3,1,5233,1,0,0,5,1050,0,117,,,
491950,3,2.25,10733,1,0,0,3,1440,650,65,,,
430000,3,2.5,7770,2,0,0,3,2030,0,20,,,
208000,3,2,7995,1,0,0,4,1250,0,43,,,
245000,4,2.25,6390,1,0,0,3,1390,1210,45,,,
426000,2,1,2500,1,0,0,4,640,0,105,,,
400000,3,2.5,3742,2,0,0,3,2120,0,17,,,
553000,3,1,5100,1,0,0,3,900,430,81,,,
296000,2,1,4680,1,0,0,3,750,0,75,,,
428000,3,2.5,32660,1,0,0,4,2230,0,46,,,
325000,4,2.5,6156,1,0,0,3,980,910,43,,,
294000,2,1,6366,1,0,0,5,820,0,71,,,
410000,3,1.75,8424,1,0,0,4,1380,500,46,,,
590000,4,4.25,57514,2,0,0,4,2360,0,84,,,
445000,3,2.25,4050,2,0,0,4,1850,0,38,,,
921000,4,2.5,5362,2,0,4,4,2010,300,95,,,
496000,3,1.5,37616,1,0,0,3,2520,0,68,,,
95000,2,1,8550,1,0,0,3,800,0,76,,,
359000,4,1.75,6396,1,0,0,4,790,790,78,,,
452500,3,2.5,88426,1,0,0,4,1570,860,38,,,
555000,4,1.75,6200,1.5,0,0,4,1410,940,77,,,
549900,5,3,42316,1.5,0,0,4,3800,0,39,,,
569000,5,3,10583,1,0,0,5,2060,1610,71,,,
318500,4,2,7350,1,0,0,5,900,880,49,,,
487028,2,1.5,1093,2,0,0,3,1105,190,16,,,
240000,3,1,7560,1,0,0,4,950,400,64,,,
253000,3,2.25,9806,1,0,0,3,1440,0,58,,,
380000,5,1.75,38125,1,0,0,4,1120,200,76,,,
250000,2,0.75,16828,1,0,0,4,700,0,65,,,
368500,2,1.75,19141,2,0,0,3,2510,0,46,,,
340000,3,1,27586,1,0,0,3,1400,1780,54,,,
400000,2,1,4000,1,0,0,3,910,0,105,,,
835000,3,2,4625,1.5,0,0,5,1570,0,96,,,
299000,3,2.5,7062,2,0,0,3,2450,0,30,,,
1.68E+06,6,2.25,6600,2.5,0,0,5,3580,1330,113,,,
265000,3,2,5706,1,0,0,3,1570,0,25,,,
437500,4,2.5,7513,2,0,0,3,2680,0,25,,,
865000,3,1.75,4725,2,0,0,3,1610,480,76,,,
626000,3,2,7200,1,0,0,3,2150,0,35,,,
247300,2,2,1118,2,0,0,3,1040,100,14,,,
2.08E+06,4,3.5,20377,2,0,0,3,4230,0,26,,,
425000,3,1,6000,1.5,0,0,2,1790,0,86,,,
905000,5,3.5,10200,1,0,4,3,1660,1440,53,,,
641250,3,2.5,2550,3,0,2,3,2220,0,33,,,
675000,4,2.5,9679,2,0,0,3,2370,0,39,,,
845000,4,2.75,115434,2,0,0,3,4070,0,21,,,
401500,4,1,8400,1,0,0,4,1260,530,69,,,
395000,3,2.5,3755,2,0,0,3,1610,0,36,,,
1.10E+06,5,2.75,18050,1,0,0,5,1630,1200,65,,,
145000,3,1,5490,1,0,0,3,1010,0,69,,,
900000,3,1,3825,1.5,0,0,3,1390,170,93,,,
374500,3,1.5,8636,1,0,0,4,1330,0,55,,,
850000,4,2.25,10451,2,0,0,4,2330,0,58,,,
490000,3,1,5750,1,0,0,3,960,0,72,,,
304000,3,2.5,6773,2,0,0,3,1710,0,30,,,
400000,4,2.25,7200,1,0,0,4,1300,930,60,,,
454000,3,2,10000,2,0,0,3,1700,0,31,,,
160000,2,2,4750,1,0,0,2,850,190,73,,,
542000,3,1.75,8030,1,0,0,3,1070,0,57,,,
403500,5,2.5,17300,1,0,0,4,2410,1190,55,,,
418000,4,2.5,8471,2,0,0,3,2750,0,20,,,
406000,4,1.5,6000,2,0,1,3,1920,0,72,,,
242500,3,2.25,10000,1,0,0,3,1340,430,45,,,
425000,4,2.5,5440,2,0,0,3,2460,0,20,,,
613000,4,2,4815,1.5,0,0,3,1550,0,114,,,
189000,3,2,11481,1,0,0,2,1170,290,28,,,
700000,4,2.25,9450,1.5,0,0,3,2440,0,76,,,
750000,3,1,6516,1.5,0,0,4,1440,200,88,,,
494000,2,1,4650,1,0,0,4,1290,0,117,,,
700000,4,3,7778,2,0,0,3,3150,0,23,,,
705000,2,2.5,5580,1,0,0,3,2305,0,16,,,
356000,2,1.75,16470,1,0,0,3,1060,0,46,,,
625000,3,1.75,12558,1,0,0,4,1350,710,39,,,
144975,2,1,7500,1,0,0,3,900,0,83,,,
970000,4,4.5,5906,2,0,3,3,3060,830,19,,,
415000,3,1.75,12596,1,0,0,3,1340,570,46,,,
485000,4,3,7048,1,0,0,4,1340,1000,44,,,
799950,3,3,11769,2,0,0,3,2900,0,26,,,
783350,4,2.5,35001,2,0,0,3,3290,0,32,,,
430000,1,1,1362,1,0,0,3,630,0,80,,,
2.54E+06,5,4.75,13431,2,0,0,4,5050,360,82,,,
975000,4,2.5,43386,1,0,0,3,2680,1590,32,,,
950000,3,1.5,8050,1,0,0,3,1130,570,73,,,
350000,2,1,8157,1.5,0,0,3,1150,280,79,,,
637000,4,2.75,7510,2,0,0,3,2850,0,15,,,
895000,3,2,105415,1,0,0,3,2160,0,32,,,
579000,2,2,7200,1,0,0,5,880,880,77,,,
314900,4,1.75,27072,1,0,0,3,1380,1320,65,,,
122000,2,1,6000,1,0,0,3,860,0,78,,,
405000,2,1,3000,1,0,0,5,880,0,96,,,
553650,2,2.5,1349,2,0,0,3,1050,310,26,,,
369900,2,2.5,1853,3,0,0,3,1770,0,16,,,
225000,3,2,24829,1,0,0,4,1220,810,44,,,
160000,2,1,9350,1,0,0,3,1180,0,105,,,
449500,4,2,199940,1,0,0,3,1310,1120,62,,,
650000,3,1,8266,1,0,0,4,1300,0,70,,,
542126,4,2.5,43088,2,0,0,3,2360,0,46,,,
309950,3,1.5,15606,1,0,0,3,1200,0,38,,,
115000,2,1,16524,1,0,0,3,1000,0,110,,,
221700,2,1.5,20000,1,0,0,4,1556,0,66,,,
726000,3,2.5,3880,1.5,0,0,4,1460,430,108,,,
515000,3,1.75,5733,1,0,0,4,1010,800,97,,,
756000,4,2.5,10753,2,0,0,3,2730,0,32,,,
1.57E+06,4,3.75,5850,2,0,0,5,2400,670,96,,,
442000,4,2.25,12007,1,0,0,4,1220,860,44,,,
260000,4,2,7992,2,0,0,4,1620,0,48,,,
390000,2,1.75,2723,1,0,0,4,770,380,100,,,
459500,2,1,3825,1,0,0,3,850,400,94,,,
330000,3,1.5,8000,1,0,0,5,1430,0,75,,,
189000,2,1,7128,1,0,0,3,790,0,79,,,
280000,3,1,9322,1.5,0,0,4,1200,0,69,,,
400000,2,1.75,9519,1,0,0,2,2110,0,75,,,
368000,4,2,11193,1,0,0,5,2410,750,81,,,
390000,4,1.75,7875,1.5,0,0,4,2700,0,55,,,
245000,2,1,7475,1,0,0,3,820,0,78,,,
375000,4,2.5,8432,1,0,0,4,1200,600,63,,,
465000,5,1.5,12491,1,0,0,3,1390,360,62,,,
445000,3,2,67953,1,0,0,3,1540,0,26,,,
250000,3,1,7800,1,0,0,3,1130,0,71,,,
475500,3,1,9416,1,0,0,4,1500,0,71,,,
672324,2,1.75,5795,1.5,0,0,3,1600,0,83,,,
420000,3,2,5029,1,0,0,3,880,320,86,,,
515000,3,2,5100,1.5,0,0,5,1690,0,116,,,
732350,4,2.5,7665,2,0,0,3,2270,0,37,,,
297500,4,2.5,5000,2,0,0,3,1910,0,18,,,
475000,3,1.5,2720,1.5,0,0,3,1640,0,94,,,
414000,4,2.5,6497,2,0,0,3,2120,0,20,,,
357250,3,1.5,8840,1,0,0,4,1400,0,71,,,
289950,2,1,6000,1,0,0,4,760,0,73,,,
550000,3,1,3713,1,0,0,4,1070,0,106,,,
446000,3,1.75,9998,1,0,0,3,960,500,65,,,
279000,3,1.5,16738,1.5,0,0,4,1280,0,91,,,
370000,3,2.25,4859,2,0,0,3,1650,0,35,,,
216000,3,2,4125,1,0,0,3,1260,0,25,,,
1.10E+06,3,2.5,20000,1,0,1,3,1400,800,71,,,
1.28E+06,4,2.5,15450,1,0,1,5,2060,1500,46,,,
355000,2,1.5,2500,1,0,1,3,630,510,35,,,
699000,4,2.5,7312,2,0,0,3,2550,0,35,,,
412000,3,2.5,1991,3,0,0,3,1553,0,9,,,
276000,2,1,7200,1,0,0,3,1140,0,100,,,
100000,2,1,6426,1,0,0,3,790,0,79,,,
955500,4,1.75,5080,1.5,0,0,3,2130,0,109,,,
199000,3,1,21262,1,0,0,3,1390,0,65,,,
762000,4,3.5,15253,2,0,0,3,4000,0,16,,,
425000,4,2,7983,1,0,0,5,1520,0,56,,,
546000,2,1,5031,2,0,0,3,1657,0,113,,,
419600,3,1.75,8460,1,0,0,3,1180,500,47,,,
735000,4,2.25,5102,1,0,0,5,1340,930,69,,,
1.23E+06,2,2.5,609,3,0,0,3,1910,560,12,,,
445000,2,2,2500,2,0,0,3,1240,0,38,,,
665000,3,2,41275,1,0,0,3,1740,0,49,,,
1.29E+06,5,3.5,290980,1,0,0,3,2920,1170,21,,,
508500,4,2.75,12500,2,0,0,3,1720,800,44,,,
345950,5,1,11198,1.5,0,0,3,1340,0,89,,,
207500,3,1,9750,1,0,0,3,1640,0,55,,,
1.08E+06,4,2.5,10920,1,0,0,4,1550,1450,54,,,
640000,3,1,3720,2,0,0,4,1210,0,93,,,
329500,3,1,13068,1,0,0,4,1360,450,82,,,
460000,4,2.75,9676,1,0,0,3,1500,700,44,,,
1.23E+06,3,1.75,14630,1.5,0,1,3,2200,0,75,,,
805000,5,3,6480,2,0,3,4,1650,700,99,,,
200000,3,1.5,10454,1,0,0,3,1090,0,60,,,
749700,3,1.75,77972,1,0,0,3,1460,820,46,,,
288000,0,1.5,1650,3,0,0,3,1430,0,24,,,
535000,2,1,3360,1,0,0,4,830,690,96,,,
330000,3,2.25,7150,1,0,2,4,1280,340,73,,,
479200,3,2,3750,1.5,0,0,4,1510,0,95,,,
373000,5,2.5,5710,2,0,0,3,3001,0,17,,,
355000,4,1.5,6000,1,0,0,4,1010,1010,70,,,
275000,3,2,4500,1,0,0,3,1380,0,15,,,
380000,3,1.5,4288,1,0,0,3,1020,500,74,,,
417000,2,1.75,4590,1,0,0,4,790,300,108,,,
1.17E+06,5,3.75,15959,2,0,0,3,4220,0,19,,,
598500,3,2.25,12000,1,0,0,3,2520,0,45,,,
629000,3,2,5000,1,0,0,5,960,800,103,,,
226950,2,1,6600,1,0,0,3,930,0,66,,,
1.23E+06,4,2.5,11542,1.5,0,0,4,2200,400,84,,,
415000,3,2.25,11100,1,0,0,5,1700,480,44,,,
595000,3,2.5,3075,2,0,0,3,1910,0,22,,,
209950,3,1.75,5525,1,0,0,5,1100,0,55,,,
568000,3,1.75,235224,1,0,0,3,1760,0,50,,,
119900,2,1,3180,1,0,0,3,480,220,72,,,
207000,3,1,10200,1,0,0,4,1080,0,61,,,
195000,3,1,22489,1,0,0,3,1070,0,56,,,
324950,3,1.5,8710,1,0,0,3,1460,0,68,,,
210000,1,1,7583,1,0,0,4,1050,0,76,,,
1.08E+06,4,2.75,42733,2,0,0,3,3160,0,28,,,
325088,4,1,6739,1,0,0,3,1000,400,69,,,
790000,4,3,157875,2,0,0,4,3120,0,46,,,
150000,2,1,212137,1,0,0,3,720,0,41,,,
790000,3,3,206910,2,0,0,3,2840,0,24,,,
255000,2,1,2500,1,0,0,3,770,450,113,,,
697000,4,3,2850,1.5,0,0,5,1860,960,95,,,
457500,2,1,5000,1,0,0,4,840,0,115,,,
690000,3,2,5100,1.5,0,0,5,1610,0,83,,,
967000,4,3.25,4356,2,0,0,3,1860,0,106,,,
980000,4,1.75,17711,1,0,1,4,2260,0,55,,,
619420,4,2.75,14803,2,0,0,4,2450,0,35,,,
389000,2,1,3276,1,0,0,3,850,0,113,,,
500000,3,1,7200,1,0,0,3,1020,780,59,,,
569000,4,1.75,7890,1,0,1,4,1090,140,73,,,
425000,4,2.25,8540,1,0,0,4,1540,520,56,,,
635000,4,2.25,6180,1,0,0,4,1500,1250,75,,,
256500,2,1,9912,1,0,0,4,1120,0,43,,,
695000,4,2.5,11393,2,0,0,3,3010,0,18,,,
535000,4,1.5,5000,1.5,0,0,3,1390,190,78,,,
454200,4,2.5,5379,2,0,0,3,2630,0,19,,,
418500,2,1,5800,1,0,0,3,790,0,80,,,
749950,4,2.75,35235,2,0,0,4,3110,0,40,,,
338500,3,1.75,5489,1,0,0,3,1370,760,24,,,
1.25E+06,4,3.75,9240,1.5,0,2,3,3270,1250,31,,,
299950,3,2.5,9830,2,0,0,4,1600,0,30,,,
325000,4,1.75,12500,1,0,0,3,1330,620,60,,,
434000,4,3,8171,2,0,0,3,2010,0,50,,,
328950,4,1.75,8976,1,0,0,5,1300,1250,45,,,
2.10E+06,5,3.75,10655,2.5,0,3,4,3740,1600,111,,,
570000,4,2,46902,2,0,0,3,2000,0,45,,,
802000,3,2.25,5001,2,0,0,3,2170,0,9,,,
525000,3,1,6840,1.5,0,0,3,1550,0,105,,,
700000,6,3,4550,2.5,0,0,4,2790,0,116,,,
350000,3,1.75,273556,1,0,0,3,1040,940,67,,,
277500,2,1.5,1236,3,0,0,3,1190,0,18,,,
1.58E+06,5,2.75,20150,1,0,0,4,2360,1290,48,,,
195000,3,1,4350,1.5,0,0,5,1510,0,110,,,
222000,3,2,6074,1,0,0,3,1200,0,55,,,
865000,5,3,8854,1,0,0,4,1500,1330,44,,,
445000,4,2,6000,1,0,0,5,1000,650,64,,,
495800,4,1.5,4600,1.5,0,0,3,1710,0,99,,,
548500,3,1,4400,1.5,0,0,3,1740,0,99,,,
310000,3,1.75,10723,1,0,0,4,1220,620,49,,,
205000,3,1.5,8585,1,0,0,4,1820,0,61,,,
470000,5,3.75,6901,2,0,0,3,3860,0,20,,,
430000,3,1.5,349351,1.5,0,0,3,1810,0,21,,,
310000,2,2,2271,3,0,0,3,1030,0,24,,,
355000,4,1,7693,1.5,0,0,4,1410,0,70,,,
621500,5,2.5,15950,1,0,2,4,1370,770,55,,,
175000,6,1.5,8400,1,0,0,3,1030,900,52,,,
326000,6,1.5,8400,1,0,0,3,1030,900,52,,,
690000,4,3.5,5400,1.5,0,2,3,1930,0,103,,,
335000,4,2.5,7214,2,0,0,3,2210,0,20,,,
197000,4,1,11175,1,0,0,3,1360,0,62,,,
312500,3,1.75,7969,1,0,0,3,930,900,73,,,
436000,3,2.25,6710,1,0,0,5,1420,700,64,,,
1.02E+06,4,2.5,4590,2,0,0,3,2700,0,21,,,
805000,4,2.5,35225,2,0,1,3,2250,910,31,,,
652427,4,2.25,13129,2,0,0,4,2770,0,44,,,
1.01E+06,3,2.5,41339,1,0,0,4,2240,0,78,,,
355000,4,2.5,6466,2,0,0,3,2570,0,24,,,
334550,2,1,12000,1,0,0,3,880,0,84,,,
557500,3,2.25,9670,2,0,0,3,1820,0,39,,,
277500,4,2.25,7184,1,0,0,3,1110,550,60,,,
300000,4,3,10800,1,0,0,3,2200,0,63,,,
325000,4,1,3844,1.5,0,0,4,1460,180,95,,,
402500,4,2,3504,1,0,0,3,760,890,72,,,
461000,3,1.75,5170,1,0,0,4,1420,0,60,,,
540000,3,1,3840,1.5,0,0,3,1270,0,97,,,
385000,3,1,4000,1,0,0,4,1070,0,52,,,
480000,2,1,3040,1,0,0,3,860,200,99,,,
539950,3,2.25,7149,1,0,1,4,1240,950,60,,,
529000,3,2.25,217800,2,0,0,3,1940,0,33,,,
417000,3,2.5,877,2,0,0,3,1060,240,15,,,
405000,3,1.5,12500,1,0,0,3,1330,0,57,,,
299000,3,2.25,9100,1,0,0,4,1630,310,57,,,
299000,3,1.75,15480,1,0,0,3,2100,0,40,,,
372220,3,1,5500,1,0,0,3,980,310,72,,,
494400,2,1.75,1750,1,0,0,4,780,780,119,,,
280000,3,1.75,6500,1,0,0,3,1330,1300,65,,,
277950,3,2.5,6021,2,0,0,3,2100,0,31,,,
770000,3,2.75,54557,2,0,0,3,2070,0,27,,,
760000,4,2.5,28005,2,0,0,3,2960,0,34,,,
230000,2,2,3608,1,0,0,3,1300,0,19,,,
525000,4,2.5,7731,2,0,0,3,2520,0,29,,,
307000,3,1,6000,1.5,0,0,3,1150,0,96,,,
253779,4,2,9600,1.5,0,0,3,1430,600,76,,,
405000,3,1.5,7400,1,0,0,3,1480,400,55,,,
360000,2,1,11250,2,0,0,4,2320,0,81,,,
521000,2,1,7500,1.5,0,3,4,1050,0,113,,,
680000,4,2.5,13068,2,0,0,3,3030,0,45,,,
355000,1,0.75,33278,1,0,2,4,530,0,73,,,
200000,3,1.5,9600,1,0,0,4,1090,0,55,,,
330000,3,2.25,4060,1,0,0,3,1330,890,30,,,
221000,3,2.25,5999,2,0,0,3,1430,0,36,,,
1.60E+06,4,4.5,6000,2,0,4,4,2770,1010,113,,,
310000,2,1,4920,1,0,0,4,780,780,76,,,
862000,4,2.25,4200,1.5,0,0,5,1310,910,91,,,
200000,3,1.5,8340,1,0,0,3,1140,0,63,,,
630000,4,2.5,11100,1,0,0,5,2540,0,66,,,
432250,3,2.25,6232,2,0,0,3,1440,0,38,,,
478000,3,2.25,9500,1,0,0,4,1070,500,46,,,
249000,4,2.25,9576,1,0,0,3,1400,460,61,,,
495000,5,3,4750,1,0,0,3,1450,990,17,,,
630000,4,2.5,8800,1,0,2,4,1240,860,63,,,
550000,4,2.5,27540,2,0,0,3,2150,0,26,,,
350000,3,2.5,18674,2,0,0,4,2440,0,29,,,
270000,5,1.5,7480,2,0,0,3,1930,0,57,,,
488250,4,2,9610,1,0,0,3,1830,0,60,,,
248000,4,3.5,6519,2,0,0,3,1130,720,37,,,
889000,4,3.5,5000,3,0,0,3,3210,0,9,,,
375000,1,1,5250,1,0,0,3,980,110,96,,,
933000,3,1.5,3300,2,0,2,3,1870,0,117,,,
625000,3,2.25,8412,1,0,2,3,1460,460,46,,,
328000,2,1,4350,1,0,0,3,700,0,80,,,
470000,4,2.25,9900,1,0,2,4,1690,1690,54,,,
502500,5,2.5,6168,2,0,0,3,2430,0,16,,,
484000,3,1.75,17400,1,0,0,3,1210,740,47,,,
252500,2,1,7500,1,0,0,4,900,0,62,,,
610000,3,2.5,8893,2,0,0,3,2060,0,36,,,
419000,4,2,10447,1,0,0,4,1280,900,54,,,
322500,4,2.25,9377,2,0,0,4,2140,0,37,,,
563000,6,1,2760,1.5,0,0,3,1250,480,105,,,
464000,4,2.5,12591,2,0,0,3,3140,0,30,,,
870000,4,4.25,4887,2,0,3,4,1940,1070,72,,,
280000,2,1.5,1196,2,0,0,3,800,0,20,,,
850000,3,2.5,11570,2,0,0,3,3300,0,29,,,
458950,2,1,4370,1,0,0,3,1130,400,77,,,
122000,2,1,5280,1,0,0,3,760,0,77,,,
525000,5,3,4591,2,0,0,3,2450,0,29,,,
286300,2,1,31838,1,0,0,3,1000,0,61,,,
218450,2,1,7425,1,0,0,4,840,0,71,,,
525000,3,1.5,4290,1,0,0,3,1080,300,68,,,
650000,3,1.5,4290,1,0,0,3,1080,300,68,,,
356000,4,2,48693,1.5,0,0,3,2020,0,74,,,
436500,2,1,5000,1,0,0,3,1040,220,72,,,
410000,3,1.75,7112,1,0,0,3,1180,260,44,,,
512500,4,1.75,8311,1,0,0,4,1540,0,73,,,
510000,4,1,7200,1,0,1,3,880,180,98,,,
566000,4,1.75,10297,1,0,0,4,1900,0,57,,,
525000,3,1.75,26500,1.5,0,1,3,2870,0,75,,,
435000,3,1,5500,1,0,0,3,930,120,103,,,
406500,3,2.75,68479,1,0,2,3,1340,500,34,,,
550000,5,2.75,9473,1,0,0,3,1500,1500,57,,,
251000,3,2,10212,1.5,0,0,5,1200,0,74,,,
830000,3,1.5,10125,1,0,0,4,1220,620,64,,,
803000,4,2.5,7673,2,0,0,3,2790,0,34,,,
206000,3,1,9360,1,0,0,4,970,0,81,,,
200000,4,1,7467,1.5,0,0,3,1070,0,79,,,
219000,2,1,5160,1,0,0,3,900,0,71,,,
777000,4,4,6000,1,0,0,3,1380,1300,61,,,
593700,3,2.5,22000,2,0,0,3,2000,0,44,,,
712500,3,1.5,8797,1,0,0,4,1660,0,67,,,
600000,4,1.5,6014,1.5,0,0,4,1240,530,77,,,
554663,3,2,6802,1.5,0,0,3,1230,0,83,,,
267000,3,1,10875,1,0,0,4,1020,720,61,,,
390000,3,2,8910,1,0,0,5,1710,0,70,,,
335000,6,2,7071,1,0,0,3,1010,1010,44,,,
938000,4,2.5,9886,1,0,0,5,1990,420,48,,,
370000,4,2.75,14745,1,0,0,3,1410,900,30,,,
335000,5,2.5,4548,2,0,0,3,2400,0,20,,,
695000,5,2,3990,1.5,0,0,3,1870,1290,100,,,
387500,3,1,14333,1,0,0,4,1560,0,70,,,
